number_of_Loans,customerid,accumlated_loan_given,accumlated_timediff,first-repay,time-to-payoff,accumulated_money_won
1,8a858f2f54e28d530155075d38ad2d84,10000.0,3676000000000,-258437000000000,976872000000000,1500.0
8,8a858f2f54e28d5301550bb0765d5ee7,100000.0,28923000000000,-76737000000000,21827301000000000,21000.0
8,8a858f2f54e28d530155102a418b6307,110000.0,28932000000000,-790355000000000,10980716000000000,15750.0
4,8a858f2f5af5d835015af5db88300242,40000.0,14441000000000,2348595000000000,7352262000000000,6000.0
5,8a858f30551130db0155118e48f916fa,50000.0,18065000000000,4767499000000000,16442229000000000,13500.0
7,8a858f30551130db015512599f923f5a,70000.0,25265000000000,2037533000000000,16477074000000000,16500.0
8,8a858f30551130db0155130b0d0652c4,175000.0,28928000000000,-447718000000000,26063505000000000,34600.0
10,8a858f30551130db01552563f6780605,158000.0,36090000000000,-3433848000000000,22802335000000000,33499.9
9,8a858f30551130db01552650061e4aa6,140000.0,80723000000000,2135054000000000,31143192000000000,37400.0
4,8a858f30551130db01552671554c51bc,40000.0,22476000000000,-324312000000000,9051336000000000,10500.0
4,8a858f30551130db0155267824a054c9,40000.0,118508000000000,-667193000000000,10331511000000000,12000.0
1,8a858f305c8dd672015c91230d566c0e,10000.0,3668000000000,-1994233000000000,572782000000000,3000.0
1,8a858f305c8dd672015c9246679f1d31,10000.0,3668000000000,-23175000000000,2589760000000000,3000.0
1,8a858f305c8dd672015c92b0711a3333,10000.0,3668000000000,-554886000000000,852394000000000,1500.0
1,8a858f305c8dd672015c930f506d4b53,10000.0,3668000000000,591152000000000,3282338000000000,3000.0
1,8a858f305c8dd672015c9665d0c0122b,10000.0,3667000000000,-41188000000000,2517677000000000,3000.0
1,8a858f305c8dd672015c96fb28632be3,10000.0,3669000000000,-224137000000000,2388033000000000,3000.0
1,8a858f305c8dd672015c970cc60d3014,10000.0,3668000000000,-1223972000000000,1312641000000000,3000.0
1,8a858f305c8dd672015c97fcd16d5846,10000.0,3668000000000,62107000000000,2678697000000000,3000.0
2,8a858f305c8dd672015c9b7a60f96231,20000.0,7280000000000,-2668905000000000,2452359000000000,6000.0
1,8a858f305c8dd672015c9ba6b0c50159,10000.0,3669000000000,-802189000000000,1761079000000000,3000.0
1,8a858f305c8dd672015c9bc5e91c1812,10000.0,3669000000000,-1004263000000000,1550158000000000,3000.0
1,8a858f305cb1ec4e015cb2053de10706,10000.0,3668000000000,-185920000000000,1218192000000000,1500.0
1,8a858f305cb1ec4e015cb215f0500a8d,10000.0,3668000000000,-139479000000000,2471646000000000,3000.0
1,8a858f305cb1ec4e015cb5127be3452a,10000.0,3668000000000,-381829000000000,2164926000000000,3000.0
1,8a858f305cb1ec4e015cbc9a5cf92a88,10000.0,3668000000000,-1097405000000000,1521156000000000,3000.0
1,8a858f305cb1ec4e015cc06c3e78725c,10000.0,3609000000000,-915619000000000,526240000000000,1500.0
1,8a858f305cb1ec4e015cc4255d654475,10000.0,3668000000000,-491053000000000,782209000000000,1500.0
5,8a858f3159f585d30159f9b058fc1e2f,70000.0,18079000000000,-1656447000000000,11446409000000000,18000.0
2,8a858f315bf749da015bf75e46bf0cf8,20000.0,7275000000000,-1096785000000000,4241438000000000,6000.0
1,8a858f315ccb979d015ccee732d8064f,10000.0,3668000000000,-637331000000000,625904000000000,1500.0
1,8a858f315ccb979d015ccf4c25dd439c,10000.0,3670000000000,976169000000000,2234991000000000,1500.0
1,8a858f315ccb979d015ccf98ddd4661f,10000.0,3671000000000,-224624000000000,1027816000000000,1500.0
1,8a858f315ccb979d015ccfdb46730c21,10000.0,3669000000000,-836026000000000,613443000000000,1500.0
11,8a858f3355ae6a610155b576b37d7dbb,250000.0,39681000000000,-8234416000000000,13940913000000000,33500.0
4,8a858f3355ae6a610155bb33f4d141b7,58000.0,14440000000000,764952000000000,9813504000000000,13200.0
12,8a858f3355ae6a610155c1daebe61b76,330000.0,43323000000000,-2089534000000000,27388651000000000,47150.0
2,8a858f3355ae6a610155c900911f5030,20000.0,7279000000000,-952923000000000,4264008000000000,6000.0
2,8a858f335c8d9723015c8da0ed2b04bf,20000.0,7276000000000,241009000000000,3071296000000000,3000.0
1,8a858f335c8d9723015c8e03c1123a8f,10000.0,3668000000000,-92240000000000,1421098000000000,1500.0
1,8a858f335c8d9723015c92c676494cd9,10000.0,3669000000000,-142282000000000,1105229000000000,1500.0
1,8a858f335c8d9723015c936bc7116ea4,10000.0,3668000000000,-730885000000000,1791264000000000,3000.0
1,8a858f335c8d9723015c93e33d5e77fe,10000.0,3669000000000,160959000000000,2856994000000000,3000.0
2,8a858f335c8d9723015c94812aa206d3,20000.0,7274000000000,-1293347000000000,2716415000000000,4500.0
1,8a858f335c8d9723015c96e47eaf3ce7,10000.0,3667000000000,249362000000000,1484112000000000,1500.0
2,8a858f335c8d9723015c9706f48f4116,20000.0,7276000000000,-1300748000000000,1374965000000000,3000.0
1,8a858f335c8d9723015c98e602d911e2,10000.0,3607000000000,-96148000000000,1302231000000000,1500.0
1,8a858f335c8d9723015c9afe6a2552cc,10000.0,3668000000000,2578969000000000,3895001000000000,1500.0
1,8a858f335c8d9723015c9b0913845868,10000.0,3668000000000,-722527000000000,1848780000000000,3000.0
1,8a858f335c8d9723015c9bc0a13037d0,10000.0,3667000000000,-708967000000000,1834167000000000,3000.0
1,8a858f335c8d9723015c9cef3ef85af2,10000.0,3668000000000,-796449000000000,1825404000000000,3000.0
1,8a858f335c8d9723015c9d6671a90a47,10000.0,3668000000000,-710585000000000,1816906000000000,3000.0
1,8a858f335c8d9723015c9de697d52c35,10000.0,3669000000000,229333000000000,1452659000000000,1500.0
1,8a858f335cd0c78e015cd10d78b316c0,10000.0,3667000000000,44989000000000,1291572000000000,1500.0
1,8a858f335cd0c78e015cd3f1dc417e7a,10000.0,3609000000000,-27630000000000,2528812000000000,3000.0
1,8a858f335cd0c78e015cd435d7192800,10000.0,3607000000000,-44429000000000,1227962000000000,1500.0
1,8a858f335cea21f8015cea235c6500bf,10000.0,3669000000000,-211525000000000,2411649000000000,3000.0
1,8a858f335cea21f8015ceda4e4cd5776,10000.0,3669000000000,-643353000000000,621468000000000,1500.0
3,8a858f3455a0d8070155a10f5ce91063,30000.0,10828000000000,3405509000000000,7243575000000000,4500.0
8,8a858f3455a0d8070155a1276c4e1799,80000.0,28871000000000,412279000000000,21195058000000000,23250.0
2,8a858f3455a0d8070155a7d4ff5b3345,20000.0,7216000000000,36014000000000,5262190000000000,6000.0
2,8a858f3455a0d8070155a8735a113979,20000.0,7217000000000,536365000000000,5634447000000000,6000.0
1,8a858f3455a0d8070155baddc1256a8b,10000.0,3668000000000,17212000000000,2710998000000000,3000.0
10,8a858f3455a0d8070155c5d69e9600d4,250000.0,36106000000000,-1698015000000000,23471844000000000,42500.0
1,8a858f3455a0d8070155c5fee7cc0a6d,10000.0,3616000000000,1017439000000000,3556773000000000,3000.0
8,8a858f34588713c201588c59c04b04cd,90000.0,77967000000000,2829473000000000,17403475000000000,18000.0
1,8a858f345b1a6144015b1a747f610e68,10000.0,3668000000000,-562521000000000,1963757000000000,3000.0
2,8a858f345c1075d5015c10c9b9572768,20000.0,7230000000000,-196196000000000,2271462000000000,3000.0
1,8a858f345c1075d5015c10d553c82ba2,10000.0,3668000000000,1169061000000000,2426171000000000,1500.0
3,8a858f345c172fb3015c17dbd31a2d7c,30000.0,10880000000000,82437000000000,3938292000000000,4500.0
5,8a858f355ac88945015aca084ee050c2,80000.0,18054000000000,-2040396000000000,8133847000000000,15100.0
5,8a858f365668e43901566e36f0ed06d3,60000.0,18114000000000,2583300000000000,14296124000000000,14525.0
1,8a858f365668e43901566e4968220ae7,10000.0,3609000000000,-36220000000000,2499852000000000,3000.0
9,8a858f365668e43901566fc8ed1c23e5,195000.0,32550000000000,-3033988000000000,18031188000000000,36450.0
1,8a858f365668e439015672f9c5c80aa0,10000.0,3668000000000,-103460000000000,2625308000000000,3000.0
1,8a858f365b2547f3015b25c392084b59,10000.0,3669000000000,-29762000000000,1241705000000000,1500.0
2,8a858f365b2547f3015b284597147c94,20000.0,7218000000000,1466945000000000,4018676000000000,3000.0
6,8a858f365b2547f3015b2d7c3d736f1a,75000.0,21648000000000,-2185225000000000,6741704000000000,10262.5
7,8a858f365b2547f3015b2fa36f67322c,120000.0,25257000000000,-1392689000000000,8912671000000000,15362.5
8,8a858f365b2547f3015b2fab0f4f345b,150000.0,28861000000000,-2700877000000000,9800636000000000,19050.0
3,8a858f365b2547f3015b30099a505307,30000.0,10821000000000,-219631000000000,6593218000000000,7500.0
4,8a858f365b2547f3015b30981af37cb7,40000.0,16926000000000,763890000000000,7228601000000000,7500.0
2,8a858f365b2547f3015b32c34eed3f93,20000.0,7228000000000,1412188000000000,3992528000000000,3000.0
2,8a858f365b2547f3015b32e1f8b753c7,20000.0,7219000000000,2723092000000000,7822923000000000,6000.0
1,8a858f365c83961c015c83a6989c054c,10000.0,3668000000000,47507000000000,2571597000000000,3000.0
1,8a858f365c83961c015c86ca922b5ddc,10000.0,3668000000000,120979000000000,2801648000000000,3000.0
1,8a858f365c83961c015c8712fd380b89,10000.0,3670000000000,-207197000000000,2513484000000000,3000.0
1,8a858f365c83961c015c87a053cb5b39,10000.0,3668000000000,-291055000000000,2414693000000000,3000.0
1,8a858f365c83961c015c87be26386a2f,10000.0,3667000000000,165009000000000,2881052000000000,3000.0
4,8a858f375b493337015b494169b00e07,50000.0,14430000000000,-273962000000000,8744921000000000,11500.0
5,8a858f375b493337015b4943d3aa1027,70000.0,18040000000000,-1772246000000000,7982946000000000,12000.0
3,8a858f375b493337015b4960fac31fe7,30000.0,10840000000000,-534643000000000,7261245000000000,9000.0
2,8a858f375b493337015b4a7a04286bac,20000.0,7215000000000,212238000000000,2727506000000000,3000.0
12,8a858f375b493337015b4b25205578c3,160000.0,43301000000000,-9099679000000000,7274828000000000,20625.0
4,8a858f375b493337015b4c804080216e,40000.0,17944000000000,-899298000000000,5778990000000000,7500.0
3,8a858f375b493337015b4db76b0752cd,30000.0,10822000000000,-144013000000000,7666166000000000,9000.0
3,8a858f375b493337015b522f73813498,30000.0,10820000000000,-535969000000000,3418052000000000,4500.0
10,8a858f375b493337015b52c1cd713ff0,210000.0,36097000000000,-10850606000000000,7054731000000000,28550.0
2,8a858f375b493337015b551f74831441,20000.0,7223000000000,13484000000000,5290472000000000,6000.0
2,8a858f375b493337015b56fbe1c0738e,20000.0,7219000000000,-1016032000000000,4252269000000000,6000.0
1,8a858f375cef1cbc015cef217cd302fe,10000.0,3607000000000,-143740000000000,1278297000000000,1500.0
1,8a858f375cef1cbc015ceff67d505f59,10000.0,3668000000000,-281059000000000,2243806000000000,3000.0
1,8a858f375cef1cbc015cf034009e7436,10000.0,3670000000000,-1596226000000000,1182427000000000,3000.0
1,8a858f375cef1cbc015cf34fec6427ad,10000.0,3668000000000,-234224000000000,1255856000000000,1500.0
8,8a858f385b34d285015b34e6dbbb1309,120000.0,28855000000000,-2264563000000000,7926461000000000,14300.0
3,8a858f385b34d285015b351d132b3ae8,40000.0,10828000000000,-2024368000000000,5960288000000000,10500.0
3,8a858f385b34d285015b352600354046,30000.0,10822000000000,-2455543000000000,5244209000000000,9000.0
3,8a858f385b34d285015b3852d40b417c,30000.0,10834000000000,3332659000000000,8470787000000000,6000.0
5,8a858f3959f562330159f9002c242c83,70000.0,18041000000000,-4939693000000000,6519749000000000,15750.0
3,8a858f395b3968f6015b3970a22f0ba7,30000.0,10823000000000,-42861000000000,7806926000000000,9000.0
8,8a858f3a58a6d6720158b1b681871a59,170000.0,28870000000000,-1441977000000000,18736020000000000,33800.0
1,8a858f3a58b5b0fe0158b6ca51f756ce,10000.0,3611000000000,1292859000000000,3813579000000000,3000.0
8,8a858f3a58b5b0fe0158b6ca8db55766,145000.0,28870000000000,-2734876000000000,15572512000000000,25650.0
1,8a858f3a5c10828d015c109746d20aee,10000.0,3668000000000,-1243233000000000,1284217000000000,3000.0
3,8a858f3b59eed4f10159ef24ce33295f,30000.0,10828000000000,250395000000000,6554373000000000,7500.0
4,8a858f3b59eed4f10159ef5f8a814a34,50000.0,14434000000000,-1276957000000000,9065839000000000,13500.0
2,8a858f3b5c1c5a08015c1d0f431230ad,20000.0,7276000000000,-266831000000000,3698410000000000,4500.0
2,8a858f3b5c1c5a08015c1f69e3786a85,20000.0,7276000000000,-350961000000000,3623764000000000,4000.0
6,8a858f3c5a13bebf015a13ca0dfb0de8,110000.0,21711000000000,65177000000000,14440336000000000,23700.0
3,8a858f3c5c16cadb015c171ebcfb30b6,30000.0,10880000000000,3018000000000,5168452000000000,6000.0
1,8a858f3c5c16cadb015c177e274650b9,10000.0,3669000000000,-465484000000000,2408025000000000,3000.0
5,8a858f3d5add42e2015ae06ea7645399,60000.0,18093000000000,-936787000000000,8410032000000000,11625.0
7,8a858f3d5add42e2015ae0ca6cb66b83,120000.0,25256000000000,-2431230000000000,9109335000000000,17650.0
4,8a858f3d5add42e2015ae1446fbf7d56,50000.0,14494000000000,499068000000000,6937773000000000,8250.0
6,8a858f3d5add42e2015ae1a08bd806dc,95000.0,21660000000000,-920835000000000,10605497000000000,16500.0
5,8a858f3d5add42e2015ae1afc0810894,70000.0,18101000000000,-739282000000000,10726358000000000,16500.0
5,8a858f3d5add42e2015ae9ab7c277132,70000.0,18071000000000,-3442873000000000,9561329000000000,18000.0
1,8a858f3d5bfc954e015bfca997410d79,10000.0,3668000000000,53169000000000,2591323000000000,3000.0
1,8a858f3d5bfc954e015bfcaf90e1114b,10000.0,3612000000000,-376884000000000,1128938000000000,1500.0
4,8a858f3d5bfc954e015bfcc137851d9d,50000.0,14435000000000,-606888000000000,5947439000000000,9000.0
2,8a858f3d5bfc954e015bfcd515222cca,20000.0,7221000000000,-325298000000000,4928554000000000,6000.0
1,8a858f3d5d18c7d7015d1991deb638b7,10000.0,3616000000000,-193866000000000,1253253000000000,1500.0
5,8a858f3e57e2cfcf0157e66df8327b91,50000.0,18068000000000,-545106000000000,10001684000000000,12000.0
11,8a858f3e5885ffa301588dc197775826,250000.0,39871000000000,-3083373000000000,17628523000000000,31900.0
7,8a858f3e5885ffa301588ee171d761d8,75000.0,25308000000000,-23069000000000,14158915000000000,16725.0
1,8a858f3e5885ffa301589243e9177b67,10000.0,3641000000000,2145137000000000,3463901000000000,1500.0
9,8a858f3e5885ffa30158928cad6501c6,100000.0,32601000000000,404400000000000,18617999000000000,22500.0
3,8a858f3e589c406101589ef73f273508,30000.0,10825000000000,66674000000000,8008101000000000,9000.0
6,8a858f3e589c406101589f9f803e439a,90000.0,21654000000000,-930245000000000,13550859000000000,20300.0
11,8a858f3e589c40610158a57d427715a6,215000.0,39711000000000,-545547000000000,20284865000000000,26650.0
10,8a858f3e589c40610158aeb00ff65aaf,190000.0,36263000000000,-6300494000000000,14751261000000000,28850.0
1,8a858f3e58b4ff1a0158bff6b8c5080a,10000.0,3609000000000,-5277000000000,2516310000000000,3000.0
4,8a858f3f5c35c74a015c38ba4efc74cb,50000.0,14440000000000,-4312862000000000,3641957000000000,10000.0
2,8a858f40577642af01577a506291185a,20000.0,7221000000000,2060032000000000,7434535000000000,6000.0
5,8a858f405b8a8635015b8a9315041536,80000.0,18043000000000,73267000000000,6319941000000000,9750.0
1,8a858f405d13c45f015d13dd93ec0c1c,10000.0,3613000000000,-1129201000000000,1387268000000000,3000.0
1,8a858f405d13c45f015d1407060e316e,10000.0,3668000000000,68650000000000,1301540000000000,1500.0
1,8a858f405d13c45f015d14c5b53c5668,10000.0,3630000000000,-1063145000000000,1700842000000000,3000.0
1,8a858f405d13c45f015d1581fab05f1f,10000.0,3610000000000,-218513000000000,1058278000000000,1500.0
13,8a858f415686c0ab0156893370741aa5,390000.0,46932000000000,-3099004000000000,29283541000000000,56400.0
11,8a858f415686c0ab01568f15d70b1d85,235000.0,39743000000000,-4219031000000000,13519089000000000,25600.0
9,8a858f415686c0ab015691ea91d45900,150000.0,32494000000000,-3657528000000000,19623930000000000,32300.0
4,8a858f415686c0ab0156929b0c541685,50000.0,14493000000000,-1766438000000000,4698877000000000,7875.0
5,8a858f415686c0ab0156931086435175,90000.0,18045000000000,-1398119000000000,7725667000000000,14250.0
9,8a858f415686c0ab0156932bc72861e0,195000.0,32504000000000,-1665923000000000,17503625000000000,30075.0
2,8a858f4156939c3c015693a5a85504cb,20000.0,7218000000000,-654246000000000,4412565000000000,6000.0
1,8a858f4156939c3c0156947603fa4861,10000.0,3609000000000,-284254000000000,2244516000000000,3000.0
1,8a858f4156939c3c01569d232cbd5024,10000.0,3671000000000,-562020000000000,658500000000000,1500.0
8,8a858f4156939c3c01569eb58e93629a,80000.0,28882000000000,7825495000000000,21061826000000000,15000.0
8,8a858f4156939c3c0156a2957b34644c,170000.0,28937000000000,479097000000000,17750506000000000,25900.0
8,8a858f4156939c3c0156b3061f4d69cf,200000.0,28885000000000,105639000000000,26396023000000000,43500.0
3,8a858f415ba54724015ba58d8b2029cc,30000.0,10830000000000,929781000000000,7337993000000000,7500.0
2,8a858f415ba54724015ba5a9cabc39a7,20000.0,7221000000000,1759784000000000,5703198000000000,4500.0
3,8a858f415ba54724015ba8f78f4944a1,30000.0,10826000000000,-444931000000000,5928596000000000,7500.0
1,8a858f415ba54724015ba9263d3152ec,10000.0,3621000000000,-141626000000000,1126893000000000,1500.0
2,8a858f415ba54724015ba9b1afa11ea1,20000.0,7281000000000,87025000000000,2614457000000000,3000.0
2,8a858f415ba54724015baa6a28020272,20000.0,7221000000000,-1265330000000000,4004468000000000,6000.0
1,8a858f425b85835d015b85bfe40538db,10000.0,3613000000000,-440594000000000,2081113000000000,3000.0
7,8a858f435aa9712e015aa9e8e9735ca6,130000.0,25366000000000,-1039684000000000,10360352000000000,17300.0
4,8a858f435aa9712e015aaa0bc4f46db1,50000.0,14493000000000,-31627000000000,10178068000000000,13500.0
2,8a858f435b6795c5015b67a6af3910e1,20000.0,7226000000000,1265642000000000,3906265000000000,3000.0
11,8a858f44578e3d460157964ab3ba7593,275000.0,39730000000000,-2949950000000000,20436156000000000,38350.0
7,8a858f445a4c929e015a4ca09cf50f44,120000.0,25311000000000,-5090454000000000,7868359000000000,18850.0
1,8a858f445cef446f015cf26e763c3504,10000.0,3668000000000,-385590000000000,1135454000000000,1500.0
1,8a858f445d41ebbe015d4d646b946dec,10000.0,3670000000000,-724744000000000,715199000000000,1500.0
1,8a858f445d41ebbe015d50c105334acc,10000.0,3669000000000,-1859998000000000,682782000000000,3000.0
1,8a858f445d568436015d5a7968880d4e,10000.0,3671000000000,-995569000000000,260453000000000,1500.0
2,8a858f455b5d1896015b5d192a1d0090,20000.0,7217000000000,-132888000000000,5038573000000000,6000.0
1,8a858f455c59c478015c5a0915f22764,10000.0,3611000000000,488003000000000,3103619000000000,3000.0
1,8a858f4655ca643c0155ca7931a90537,10000.0,3669000000000,-141062000000000,1120471000000000,1500.0
14,8a858f4655ca643c0155cbc4e13945cc,410000.0,52301000000000,-5947918000000000,30719970000000000,58800.0
1,8a858f4655ca643c0155d12f9e3b0e69,10000.0,3668000000000,-1217251000000000,15069000000000,1500.0
8,8a858f465668e3d601566ad583100ef5,130000.0,28876000000000,-1764900000000000,11278875000000000,18050.0
8,8a858f465668e3d601566c0daeb24682,200000.0,28892000000000,-1111001000000000,21707374000000000,40500.0
9,8a858f465668e3d601566dfe49be619d,180000.0,32532000000000,-1824698000000000,21781747000000000,36100.0
3,8a858f465668e3d60156731b480a054e,30000.0,10832000000000,2190741000000000,9802800000000000,9000.0
9,8a858f465668e3d60156731df06205ef,110000.0,32498000000000,5688466000000000,26265107000000000,26300.0
8,8a858f465668e3d601567b8eb1df4da6,110000.0,28935000000000,-247944000000000,20469969000000000,27800.0
6,8a858f465668e3d601567defdbb90e5a,120000.0,21675000000000,-2802321000000000,17877503000000000,27200.0
7,8a858f465668e3d601568add9c6a4fe0,145000.0,25315000000000,-2395050000000000,15479451000000000,26300.0
